cell,prompt_id,mean_acceptance,acceptance_list,accepted_depths,first_rejection_depths,n_new_tokens,n_cycles,tree_size,exact_match,first_mismatch
T4_D8,139,3.1463,"[4, 2, 5, 3, 4, 3, 3, 2, 4, 5, 1, 3, 2, 3, 4, 6, 4, 2, 3, 4, 4, 3, 2, 4, 3, 5, 3, 2, 3, 4, 3, 3, 3, 1, 2, 5, 2, 3, 2, 1, 4]","[3, 1, 4, 2, 3, 2, 2, 1, 3, 4, 0, 2, 1, 2, 3, 5, 3, 1, 2, 3, 3, 2, 1, 3, 2, 4, 2, 1, 2, 3, 2, 2, 2, 0, 1, 4, 1, 2, 1, 0, 3]","[4, 2, 5, 3, 4, 3, 3, 2, 4, 5, 1, 3, 2, 3, 4, 5, 4, 2, 3, 4, 4, 3, 2, 4, 3, 5, 3, 2, 3, 4, 3, 3, 3, 1, 2, 5, 2, 3, 2, 1, 4]",128,41,26,False,10
T4_D8,140,3.9697,"[1, 1, 4, 6, 4, 2, 2, 5, 6, 4, 4, 6, 5, 4, 6, 4, 1, 3, 2, 2, 4, 4, 6, 6, 3, 5, 6, 5, 3, 4, 4, 3, 6]","[0, 0, 3, 5, 3, 1, 1, 4, 5, 3, 3, 5, 4, 3, 5, 3, 0, 2, 1, 1, 3, 3, 5, 5, 2, 4, 5, 4, 2, 3, 3, 2, 5]","[1, 1, 4, 5, 4, 2, 2, 5, 5, 4, 4, 5, 5, 4, 5, 4, 1, 3, 2, 2, 4, 4, 5, 5, 3, 5, 5, 5, 3, 4, 4, 3, 5]",128,33,26,False,1
T4_D8,141,2.9545,"[1, 1, 3, 2, 4, 4, 3, 2, 3, 4, 2, 2, 3, 1, 3, 2, 4, 5, 2, 1, 3, 3, 4, 2, 4, 3, 4, 2, 3, 2, 4, 3, 4, 3, 3, 3, 2, 4, 3, 3, 3, 6, 2, 5]","[0, 0, 2, 1, 3, 3, 2, 1, 2, 3, 1, 1, 2, 0, 2, 1, 3, 4, 1, 0, 2, 2, 3, 1, 3, 2, 3, 1, 2, 1, 3, 2, 3, 2, 2, 2, 1, 3, 2, 2, 2, 5, 1, 4]","[1, 1, 3, 2, 4, 4, 3, 2, 3, 4, 2, 2, 3, 1, 3, 2, 4, 5, 2, 1, 3, 3, 4, 2, 4, 3, 4, 2, 3, 2, 4, 3, 4, 3, 3, 3, 2, 4, 3, 3, 3, 5, 2, 5]",128,44,26,False,1
T4_D8,142,2.9318,"[2, 4, 3, 3, 4, 4, 4, 6, 2, 3, 4, 2, 1, 3, 3, 4, 4, 3, 3, 3, 4, 1, 2, 5, 1, 5, 3, 4, 2, 4, 1, 3, 2, 2, 2, 1, 5, 1, 2, 2, 4, 2, 3, 3]","[1, 3, 2, 2, 3, 3, 3, 5, 1, 2, 3, 1, 0, 2, 2, 3, 3, 2, 2, 2, 3, 0, 1, 4, 0, 4, 2, 3, 1, 3, 0, 2, 1, 1, 1, 0, 4, 0, 1, 1, 3, 1, 2, 2]","[2, 4, 3, 3, 4, 4, 4, 5, 2, 3, 4, 2, 1, 3, 3, 4, 4, 3, 3, 3, 4, 1, 2, 5, 1, 5, 3, 4, 2, 4, 1, 3, 2, 2, 2, 1, 5, 1, 2, 2, 4, 2, 3, 3]",128,44,26,False,8
T4_D8,143,2.8444,"[1, 4, 6, 4, 5, 3, 6, 3, 3, 2, 2, 3, 4, 4, 4, 2, 2, 2, 4, 2, 6, 3, 4, 3, 3, 3, 2, 3, 1, 1, 2, 2, 2, 2, 1, 2, 3, 3, 1, 1, 1, 3, 5, 2, 3]","[0, 3, 5, 3, 4, 2, 5, 2, 2, 1, 1, 2, 3, 3, 3, 1, 1, 1, 3, 1, 5, 2, 3, 2, 2, 2, 1, 2, 0, 0, 1, 1, 1, 1, 0, 1, 2, 2, 0, 0, 0, 2, 4, 1, 2]","[1, 4, 5, 4, 5, 3, 5, 3, 3, 2, 2, 3, 4, 4, 4, 2, 2, 2, 4, 2, 5, 3, 4, 3, 3, 3, 2, 3, 1, 1, 2, 2, 2, 2, 1, 2, 3, 3, 1, 1, 1, 3, 5, 2, 3]",128,45,26,False,3
T4_D8,144,2.6667,"[1, 1, 3, 4, 3, 4, 4, 4, 4, 6, 3, 4, 2, 1, 4, 1, 3, 2, 2, 2, 2, 1, 3, 3, 2, 2, 2, 3, 3, 2, 3, 2, 1, 3, 2, 2, 4, 3, 2, 3, 4, 2, 2, 3, 3, 3, 3, 2]","[0, 0, 2, 3, 2, 3, 3, 3, 3, 5, 2, 3, 1, 0, 3, 0, 2, 1, 1, 1, 1, 0, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 0, 2, 1, 1, 3, 2, 1, 2, 3, 1, 1, 2, 2, 2, 2, 1]","[1, 1, 3, 4, 3, 4, 4, 4, 4, 5, 3, 4, 2, 1, 4, 1, 3, 2, 2, 2, 2, 1, 3, 3, 2, 2, 2, 3, 3, 2, 3, 2, 1, 3, 2, 2, 4, 3, 2, 3, 4, 2, 2, 3, 3, 3, 3, 2]",128,48,26,False,33
T4_D8,145,3.0465,"[1, 3, 6, 4, 3, 3, 5, 2, 3, 2, 2, 3, 1, 1, 3, 4, 1, 4, 1, 1, 1, 5, 3, 4, 4, 4, 3, 4, 2, 4, 2, 6, 3, 4, 4, 4, 3, 2, 3, 3, 2, 4, 4]","[0, 2, 5, 3, 2, 2, 4, 1, 2, 1, 1, 2, 0, 0, 2, 3, 0, 3, 0, 0, 0, 4, 2, 3, 3, 3, 2, 3, 1, 3, 1, 5, 2, 3, 3, 3, 2, 1, 2, 2, 1, 3, 3]","[1, 3, 5, 4, 3, 3, 5, 2, 3, 2, 2, 3, 1, 1, 3, 4, 1, 4, 1, 1, 1, 5, 3, 4, 4, 4, 3, 4, 2, 4, 2, 5, 3, 4, 4, 4, 3, 2, 3, 3, 2, 4, 4]",128,43,26,False,11
T4_D8,146,3.1463,"[1, 4, 1, 2, 3, 4, 6, 6, 4, 4, 3, 5, 6, 4, 4, 1, 2, 1, 3, 3, 3, 2, 2, 4, 4, 3, 3, 3, 6, 3, 6, 4, 3, 2, 2, 3, 3, 1, 2, 1, 2]","[0, 3, 0, 1, 2, 3, 5, 5, 3, 3, 2, 4, 5, 3, 3, 0, 1, 0, 2, 2, 2, 1, 1, 3, 3, 2, 2, 2, 5, 2, 5, 3, 2, 1, 1, 2, 2, 0, 1, 0, 1]","[1, 4, 1, 2, 3, 4, 5, 5, 4, 4, 3, 5, 5, 4, 4, 1, 2, 1, 3, 3, 3, 2, 2, 4, 4, 3, 3, 3, 5, 3, 5, 4, 3, 2, 2, 3, 3, 1, 2, 1, 2]",128,41,26,False,1
T4_D8,147,3.3077,"[1, 1, 3, 2, 4, 3, 4, 4, 1, 3, 4, 3, 3, 2, 3, 5, 6, 3, 3, 2, 5, 4, 2, 6, 4, 2, 4, 4, 3, 2, 4, 3, 3, 4, 2, 4, 3, 6, 4]","[0, 0, 2, 1, 3, 2, 3, 3, 0, 2, 3, 2, 2, 1, 2, 4, 5, 2, 2, 1, 4, 3, 1, 5, 3, 1, 3, 3, 2, 1, 3, 2, 2, 3, 1, 3, 2, 5, 3]","[1, 1, 3, 2, 4, 3, 4, 4, 1, 3, 4, 3, 3, 2, 3, 5, 5, 3, 3, 2, 5, 4, 2, 5, 4, 2, 4, 4, 3, 2, 4, 3, 3, 4, 2, 4, 3, 5, 4]",128,39,26,False,7
T4_D8,148,2.7826,"[1, 2, 3, 4, 2, 5, 4, 4, 4, 6, 5, 1, 6, 4, 3, 1, 2, 5, 4, 3, 1, 4, 2, 1, 2, 2, 2, 4, 3, 2, 2, 3, 2, 1, 1, 1, 1, 1, 1, 4, 2, 5, 2, 1, 4, 5]","[0, 1, 2, 3, 1, 4, 3, 3, 3, 5, 4, 0, 5, 3, 2, 0, 1, 4, 3, 2, 0, 3, 1, 0, 1, 1, 1, 3, 2, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 3, 1, 4, 1, 0, 3, 4]","[1, 2, 3, 4, 2, 5, 4, 4, 4, 5, 5, 1, 5, 4, 3, 1, 2, 5, 4, 3, 1, 4, 2, 1, 2, 2, 2, 4, 3, 2, 2, 3, 2, 1, 1, 1, 1, 1, 1, 4, 2, 5, 2, 1, 4, 5]",128,46,26,False,18
T4_D8,149,3.122,"[3, 4, 3, 4, 2, 4, 3, 1, 3, 1, 3, 4, 2, 3, 2, 4, 4, 2, 2, 4, 3, 3, 5, 6, 6, 4, 4, 4, 2, 6, 2, 4, 3, 1, 2, 4, 2, 1, 3, 2, 3]","[2, 3, 2, 3, 1, 3, 2, 0, 2, 0, 2, 3, 1, 2, 1, 3, 3, 1, 1, 3, 2, 2, 4, 5, 5, 3, 3, 3, 1, 5, 1, 3, 2, 0, 1, 3, 1, 0, 2, 1, 2]","[3, 4, 3, 4, 2, 4, 3, 1, 3, 1, 3, 4, 2, 3, 2, 4, 4, 2, 2, 4, 3, 3, 5, 5, 5, 4, 4, 4, 2, 5, 2, 4, 3, 1, 2, 4, 2, 1, 3, 2, 3]",128,41,26,False,4
T4_D8,150,2.8043,"[1, 1, 3, 4, 2, 2, 2, 1, 3, 6, 4, 2, 3, 4, 3, 3, 2, 4, 4, 2, 2, 2, 1, 6, 1, 4, 2, 3, 4, 2, 2, 3, 3, 2, 2, 4, 1, 3, 2, 2, 3, 4, 6, 3, 1, 5]","[0, 0, 2, 3, 1, 1, 1, 0, 2, 5, 3, 1, 2, 3, 2, 2, 1, 3, 3, 1, 1, 1, 0, 5, 0, 3, 1, 2, 3, 1, 1, 2, 2, 1, 1, 3, 0, 2, 1, 1, 2, 3, 5, 2, 0, 4]","[1, 1, 3, 4, 2, 2, 2, 1, 3, 5, 4, 2, 3, 4, 3, 3, 2, 4, 4, 2, 2, 2, 1, 5, 1, 4, 2, 3, 4, 2, 2, 3, 3, 2, 2, 4, 1, 3, 2, 2, 3, 4, 5, 3, 1, 5]",128,46,26,False,1
T4_D8,151,3.1951,"[1, 3, 2, 5, 3, 5, 5, 6, 4, 6, 4, 5, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 1, 3, 4, 3, 4, 1, 4, 3, 6, 2, 1, 2, 2, 3, 5]","[0, 2, 1, 4, 2, 4, 4, 5, 3, 5, 3, 4, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 0, 2, 3, 2, 3, 0, 3, 2, 5, 1, 0, 1, 1, 2, 4]","[1, 3, 2, 5, 3, 5, 5, 5, 4, 5, 4, 5, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 1, 3, 4, 3, 4, 1, 4, 3, 5, 2, 1, 2, 2, 3, 5]",128,41,26,False,1
T4_D8,152,2.8043,"[1, 1, 3, 4, 3, 5, 4, 5, 5, 2, 2, 4, 5, 2, 3, 4, 2, 3, 3, 2, 1, 2, 1, 2, 5, 4, 2, 2, 2, 2, 1, 5, 2, 3, 2, 3, 3, 2, 5, 3, 2, 3, 3, 2, 2, 2]","[0, 0, 2, 3, 2, 4, 3, 4, 4, 1, 1, 3, 4, 1, 2, 3, 1, 2, 2, 1, 0, 1, 0, 1, 4, 3, 1, 1, 1, 1, 0, 4, 1, 2, 1, 2, 2, 1, 4, 2, 1, 2, 2, 1, 1, 1]","[1, 1, 3, 4, 3, 5, 4, 5, 5, 2, 2, 4, 5, 2, 3, 4, 2, 3, 3, 2, 1, 2, 1, 2, 5, 4, 2, 2, 2, 2, 1, 5, 2, 3, 2, 3, 3, 2, 5, 3, 2, 3, 3, 2, 2, 2]",128,46,26,False,2
T4_D8,153,3.4103,"[1, 2, 3, 5, 5, 6, 4, 2, 4, 3, 3, 6, 3, 4, 1, 3, 1, 2, 3, 2, 3, 4, 3, 4, 2, 2, 4, 6, 2, 3, 4, 1, 5, 4, 4, 6, 4, 3, 6]","[0, 1, 2, 4, 4, 5, 3, 1, 3, 2, 2, 5, 2, 3, 0, 2, 0, 1, 2, 1, 2, 3, 2, 3, 1, 1, 3, 5, 1, 2, 3, 0, 4, 3, 3, 5, 3, 2, 5]","[1, 2, 3, 5, 5, 5, 4, 2, 4, 3, 3, 5, 3, 4, 1, 3, 1, 2, 3, 2, 3, 4, 3, 4, 2, 2, 4, 5, 2, 3, 4, 1, 5, 4, 4, 5, 4, 3, 5]",128,39,26,False,28
T4_D8,154,2.9767,"[3, 3, 5, 4, 4, 3, 4, 2, 3, 5, 3, 2, 2, 2, 3, 2, 4, 4, 4, 4, 3, 2, 2, 1, 3, 3, 2, 2, 4, 5, 4, 2, 1, 3, 2, 2, 3, 4, 4, 3, 2, 1, 4]","[2, 2, 4, 3, 3, 2, 3, 1, 2, 4, 2, 1, 1, 1, 2, 1, 3, 3, 3, 3, 2, 1, 1, 0, 2, 2, 1, 1, 3, 4, 3, 1, 0, 2, 1, 1, 2, 3, 3, 2, 1, 0, 3]","[3, 3, 5, 4, 4, 3, 4, 2, 3, 5, 3, 2, 2, 2, 3, 2, 4, 4, 4, 4, 3, 2, 2, 1, 3, 3, 2, 2, 4, 5, 4, 2, 1, 3, 2, 2, 3, 4, 4, 3, 2, 1, 4]",128,43,26,False,18
T4_D8,155,2.3455,"[1, 4, 2, 1, 4, 2, 4, 5, 6, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 3, 1, 2, 1, 2, 3, 1, 3, 3, 1, 3, 1, 3, 4, 1, 2, 2, 4, 1, 4, 5, 1, 1, 2, 1, 2, 4, 4, 2, 3, 1, 4]","[0, 3, 1, 0, 3, 1, 3, 4, 5, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 2, 0, 1, 0, 1, 2, 0, 2, 2, 0, 2, 0, 2, 3, 0, 1, 1, 3, 0, 3, 4, 0, 0, 1, 0, 1, 3, 3, 1, 2, 0, 3]","[1, 4, 2, 1, 4, 2, 4, 5, 5, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 3, 1, 2, 1, 2, 3, 1, 3, 3, 1, 3, 1, 3, 4, 1, 2, 2, 4, 1, 4, 5, 1, 1, 2, 1, 2, 4, 4, 2, 3, 1, 4]",128,55,26,False,12
T4_D8,156,3.122,"[1, 1, 3, 2, 4, 4, 1, 6, 3, 4, 4, 4, 4, 6, 6, 3, 2, 2, 2, 4, 4, 3, 2, 4, 2, 3, 4, 2, 3, 3, 2, 1, 5, 1, 4, 3, 2, 3, 3, 3, 5]","[0, 0, 2, 1, 3, 3, 0, 5, 2, 3, 3, 3, 3, 5, 5, 2, 1, 1, 1, 3, 3, 2, 1, 3, 1, 2, 3, 1, 2, 2, 1, 0, 4, 0, 3, 2, 1, 2, 2, 2, 4]","[1, 1, 3, 2, 4, 4, 1, 5, 3, 4, 4, 4, 4, 5, 5, 3, 2, 2, 2, 4, 4, 3, 2, 4, 2, 3, 4, 2, 3, 3, 2, 1, 5, 1, 4, 3, 2, 3, 3, 3, 5]",128,41,26,False,7
T4_D8,157,3.122,"[1, 5, 6, 3, 4, 1, 1, 2, 6, 5, 6, 4, 3, 6, 2, 2, 4, 2, 3, 6, 5, 2, 1, 2, 1, 3, 1, 4, 2, 1, 2, 6, 2, 2, 2, 3, 5, 2, 2, 5, 3]","[0, 4, 5, 2, 3, 0, 0, 1, 5, 4, 5, 3, 2, 5, 1, 1, 3, 1, 2, 5, 4, 1, 0, 1, 0, 2, 0, 3, 1, 0, 1, 5, 1, 1, 1, 2, 4, 1, 1, 4, 2]","[1, 5, 5, 3, 4, 1, 1, 2, 5, 5, 5, 4, 3, 5, 2, 2, 4, 2, 3, 5, 5, 2, 1, 2, 1, 3, 1, 4, 2, 1, 2, 5, 2, 2, 2, 3, 5, 2, 2, 5, 3]",128,41,26,False,1
T4_D8,158,2.62,"[1, 1, 3, 2, 2, 4, 6, 2, 2, 2, 4, 3, 2, 6, 3, 2, 3, 2, 2, 4, 3, 2, 2, 2, 3, 4, 2, 1, 4, 2, 2, 3, 3, 1, 3, 3, 3, 2, 3, 1, 2, 1, 1, 4, 2, 4, 4, 3, 1, 4]","[0, 0, 2, 1, 1, 3, 5, 1, 1, 1, 3, 2, 1, 5, 2, 1, 2, 1, 1, 3, 2, 1, 1, 1, 2, 3, 1, 0, 3, 1, 1, 2, 2, 0, 2, 2, 2, 1, 2, 0, 1, 0, 0, 3, 1, 3, 3, 2, 0, 3]","[1, 1, 3, 2, 2, 4, 5, 2, 2, 2, 4, 3, 2, 5, 3, 2, 3, 2, 2, 4, 3, 2, 2, 2, 3, 4, 2, 1, 4, 2, 2, 3, 3, 1, 3, 3, 3, 2, 3, 1, 2, 1, 1, 4, 2, 4, 4, 3, 1, 4]",128,50,26,False,1
T4_D8,159,2.5098,"[1, 3, 4, 2, 2, 2, 5, 4, 3, 6, 3, 1, 1, 2, 3, 2, 1, 1, 3, 2, 3, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 1, 3, 4, 6, 2, 1, 1, 6, 1, 1, 3, 2, 4, 2, 1, 3, 6, 2, 1, 1]","[0, 2, 3, 1, 1, 1, 4, 3, 2, 5, 2, 0, 0, 1, 2, 1, 0, 0, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 0, 2, 3, 5, 1, 0, 0, 5, 0, 0, 2, 1, 3, 1, 0, 2, 5, 1, 0, 0]","[1, 3, 4, 2, 2, 2, 5, 4, 3, 5, 3, 1, 1, 2, 3, 2, 1, 1, 3, 2, 3, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 1, 3, 4, 5, 2, 1, 1, 5, 1, 1, 3, 2, 4, 2, 1, 3, 5, 2, 1, 1]",128,51,26,False,36
T4_D8,160,2.7826,"[1, 4, 3, 3, 5, 3, 6, 6, 3, 2, 3, 3, 2, 3, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 2, 3, 2, 2, 2, 4, 3, 3, 4, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2]","[0, 3, 2, 2, 4, 2, 5, 5, 2, 1, 2, 2, 1, 2, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 1, 2, 1, 1, 1, 3, 2, 2, 3, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1]","[1, 4, 3, 3, 5, 3, 5, 5, 3, 2, 3, 3, 2, 3, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 2, 3, 2, 2, 2, 4, 3, 3, 4, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2]",128,46,26,False,1
T4_D4,81,1.2549,"[1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",128,102,26,False,3
T4_D4,82,1.3061,"[2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",128,98,26,False,39
T4_D4,83,1.3333,"[1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 2, 3, 1, 1, 1, 2, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 2, 0, 0, 0, 1, 0, 0, 0]","[1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 2, 3, 1, 1, 1, 2, 1, 1, 1]",128,96,26,False,1
T4_D4,84,1.2308,"[1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",128,104,26,False,4
